epoch,train_loss,val_loss,exact_acc,bit_acc,hamming_loss,precision,recall,f1,pred_positive_rate,true_positive_rate
125,0.22382937200789826,0.29539770670519533,0.47404580152671755,0.9334787350054525,0.06652126499454747,0.39882888744307093,0.6743674367436744,0.5012264922322158,0.08380588876772083,0.049563794983642315
126,0.22342783888461687,0.29617039843369986,0.4778625954198473,0.9333151581243184,0.06668484187568158,0.398970398970399,0.682068206820682,0.5034510759236703,0.08473282442748091,0.049563794983642315
127,0.2229532414713441,0.29697785150003797,0.47099236641221376,0.9321155943293348,0.06788440567066523,0.39285714285714285,0.6776677667766776,0.497375857892612,0.08549618320610687,0.049563794983642315
128,0.2231658761551144,0.30078493415854357,0.4770992366412214,0.9345147219193021,0.06548527808069793,0.4018817204301075,0.6578657865786579,0.49895702962035876,0.08113413304252999,0.049563794983642315
129,0.22283053245963566,0.2973280600919068,0.4778625954198473,0.9328789531079608,0.06712104689203924,0.3969270166453265,0.682068206820682,0.5018211250505868,0.0851690294438386,0.049563794983642315
130,0.22251439477951843,0.29721523659829874,0.4770992366412214,0.9349509269356597,0.06504907306434027,0.40657894736842104,0.6798679867986799,0.508851379168382,0.08287895310796074,0.049563794983642315
131,0.22238438889188014,0.29768428711490774,0.47862595419847326,0.9354416575790622,0.06455834242093783,0.40875912408759124,0.6776677667766776,0.509933774834437,0.0821701199563795,0.049563794983642315
132,0.22233494582932103,0.29727651699808716,0.48244274809160304,0.9333696837513631,0.06663031624863691,0.40012763241863436,0.6897689768976898,0.5064620355411956,0.08544165757906216,0.049563794983642315
133,0.22184120495200135,0.29864168321813334,0.47404580152671755,0.9336423118865868,0.06635768811341325,0.40025906735751293,0.6798679867986799,0.5038728088055442,0.0841875681570338,0.049563794983642315
134,0.2219480944341957,0.30052539847279325,0.4763358778625954,0.9338058887677209,0.06619411123227914,0.4002616088947024,0.6732673267326733,0.502050861361772,0.08336968375136314,0.049563794983642315
135,0.22200527625084834,0.2996440423808935,0.4801526717557252,0.9360959651035987,0.06390403489640128,0.4118041582830315,0.6754675467546755,0.5116666666666667,0.08129770992366413,0.049563794983642315
136,0.2216368205454268,0.3016599529117118,0.4801526717557252,0.933587786259542,0.06641221374045803,0.3985554826001313,0.6677667766776678,0.49917763157894735,0.08304252998909488,0.049563794983642315
137,0.221474778864943,0.30114271772726803,0.4801526717557252,0.9363140676117775,0.06368593238822251,0.4131455399061033,0.6776677667766776,0.5133333333333333,0.08129770992366413,0.049563794983642315
138,0.22158631990999866,0.3009541043798432,0.4770992366412214,0.9341875681570339,0.06581243184296615,0.4033722438391699,0.6842684268426843,0.507547939616483,0.08407851690294438,0.049563794983642315
139,0.2213747403174667,0.30096290434589823,0.4778625954198473,0.9351690294438386,0.06483097055616138,0.4062918340026774,0.6677667766776678,0.5052018310445276,0.08146128680479825,0.049563794983642315
140,0.22087751213183132,0.30315832058891995,0.47938931297709925,0.9352235550708833,0.06477644492911672,0.40668896321070236,0.6688668866886689,0.5058236272878536,0.08151581243184297,0.049563794983642315
141,0.22111494582353328,0.30071189717482066,0.4816793893129771,0.9349509269356597,0.06504907306434027,0.4053333333333333,0.6688668866886689,0.5047737650477376,0.08178844056706652,0.049563794983642315
142,0.2208586291949197,0.3032519487479261,0.483206106870229,0.9361504907306434,0.06384950926935662,0.41184387617765816,0.6732673267326733,0.5110647181628393,0.08102508178844056,0.049563794983642315
143,0.22049441346573362,0.3026926669910664,0.4862595419847328,0.9359323882224646,0.0640676117775354,0.41025641025641024,0.6688668866886689,0.508573818485989,0.08080697928026172,0.049563794983642315
144,0.2202657256435406,0.3020546875837195,0.4763358778625954,0.9344601962922574,0.0655398037077426,0.40355497037524685,0.6743674367436744,0.5049423393739703,0.08282442748091604,0.049563794983642315
145,0.22028811402244863,0.3021804076569681,0.4732824427480916,0.9329334787350054,0.06706652126499457,0.3970493906350224,0.680968096809681,0.5016207455429498,0.08500545256270448,0.049563794983642315
146,0.2206129343779539,0.3052123287706885,0.47480916030534354,0.9355507088331516,0.06444929116684839,0.4084507042253521,0.66996699669967,0.5075000000000001,0.08129770992366413,0.049563794983642315
147,0.2204343329650752,0.3052599641885466,0.48091603053435117,0.9348964013086151,0.06510359869138493,0.40556660039761433,0.6732673267326733,0.5062034739454095,0.08227917121046892,0.049563794983642315
148,0.2202728530347609,0.30377807926585654,0.4854961832061069,0.9362050163576882,0.06379498364231184,0.4120026972353338,0.6721672167216721,0.5108695652173914,0.08086150490730644,0.049563794983642315
149,0.21973012626387278,0.3044254016785221,0.4770992366412214,0.9342966194111232,0.06570338058887681,0.40426908150064683,0.6875687568756875,0.5091649694501018,0.08429661941112322,0.049563794983642315
150,0.21957977908238765,0.3062602211045855,0.48396946564885496,0.9355507088331516,0.06444929116684839,0.4077079107505071,0.6633663366336634,0.5050251256281407,0.0806434023991276,0.049563794983642315
151,0.22019349414898617,0.30544694898692704,0.47022900763358777,0.9333151581243184,0.06668484187568158,0.3992297817715019,0.6842684268426843,0.5042561815970815,0.08495092693565975,0.049563794983642315
152,0.219177105216767,0.3084687104206959,0.4854961832061069,0.9351690294438386,0.06483097055616138,0.40654205607476634,0.66996699669967,0.5060240963855421,0.0816793893129771,0.049563794983642315
153,0.2195555125456499,0.3076825700188411,0.4870229007633588,0.9346782988004362,0.06532170119956382,0.4042412193505633,0.671067106710671,0.5045492142266336,0.08227917121046892,0.049563794983642315
154,0.218779550689303,0.3067691322046382,0.4770992366412214,0.9336423118865868,0.06635768811341325,0.40153452685422,0.6908690869086909,0.5078851597250305,0.08527808069792803,0.049563794983642315
155,0.21909647224331247,0.30657206359710404,0.47480916030534354,0.9342420937840785,0.06575790621592148,0.4036340038935756,0.6842684268426843,0.5077551020408163,0.08402399127589967,0.049563794983642315
156,0.2185924161871919,0.3073728019954594,0.4862595419847328,0.9322791712104689,0.06772082878953112,0.3941513032422123,0.682068206820682,0.49959709911361794,0.08576881134133042,0.049563794983642315
157,0.2188236576400656,0.30691549959983533,0.4816793893129771,0.934351145038168,0.06564885496183204,0.4041585445094217,0.6842684268426843,0.5081699346405228,0.08391494002181026,0.049563794983642315
158,0.21885770897779738,0.3085846670483815,0.4778625954198473,0.9334787350054525,0.06652126499454747,0.39882888744307093,0.6743674367436744,0.5012264922322158,0.08380588876772083,0.049563794983642315
159,0.21869568417240223,0.3119945619397491,0.4847328244274809,0.9352780806979281,0.06472191930207194,0.40745672436750996,0.6732673267326733,0.507673164661966,0.08189749182115594,0.049563794983642315
160,0.21821800126308566,0.3101832873948658,0.48244274809160304,0.9322246455834242,0.06777535441657578,0.39363057324840767,0.6798679867986799,0.4985881403791851,0.08560523446019629,0.049563794983642315
161,0.2183936061033608,0.31118037106881613,0.4778625954198473,0.9331515812431843,0.06684841875681569,0.3987220447284345,0.6864686468646864,0.5044462409054163,0.08533260632497273,0.049563794983642315
162,0.21815074836054155,0.3099447648033841,0.4816793893129771,0.9360414394765539,0.06395856052344606,0.4110512129380054,0.671067106710671,0.5098203092352696,0.08091603053435115,0.049563794983642315
163,0.21771915608814005,0.3145664583180697,0.4816793893129771,0.933587786259542,0.06641221374045803,0.3998703823720026,0.6787678767876788,0.5032626427406198,0.0841330425299891,0.049563794983642315
164,0.2179682549230696,0.311649602492347,0.4801526717557252,0.9344601962922574,0.0655398037077426,0.403172504957039,0.671067106710671,0.5037159372419487,0.08249727371864776,0.049563794983642315
165,0.2174621167916063,0.3128714745736304,0.47938931297709925,0.9351145038167938,0.06488549618320616,0.4076265614727153,0.682068206820682,0.5102880658436214,0.08293347873500545,0.049563794983642315
166,0.21756441405675503,0.3146880185331097,0.48244274809160304,0.9323336968375137,0.06766630316248634,0.39304123711340205,0.671067106710671,0.4957334416903698,0.0846237731733915,0.049563794983642315
167,0.2176446516616446,0.3105555060710616,0.4778625954198473,0.9352235550708833,0.06477644492911672,0.40706195869420386,0.6721672167216721,0.5070539419087137,0.08184296619411123,0.049563794983642315
168,0.21756095073563972,0.31198713060553745,0.48244274809160304,0.9349509269356597,0.06504907306434027,0.40482573726541554,0.6644664466446645,0.5031236984589754,0.08135223555070883,0.049563794983642315
169,0.21704156573070418,0.31463726686157345,0.4770992366412214,0.9338604143947655,0.06613958560523447,0.40065359477124185,0.6743674367436744,0.5026650266502665,0.08342420937840785,0.049563794983642315
170,0.21706736451013098,0.31218806186705145,0.47862595419847326,0.933969465648855,0.06603053435114503,0.4016927083333333,0.6787678767876788,0.5047034764826176,0.08375136314067612,0.049563794983642315
171,0.21723717245738863,0.31129411035821636,0.48091603053435117,0.934351145038168,0.06564885496183204,0.40390879478827363,0.682068206820682,0.5073649754500819,0.08369683751363141,0.049563794983642315
172,0.21705681468994933,0.3171728011761003,0.4816793893129771,0.9344056706652126,0.06559432933478737,0.40251989389920423,0.6677667766776678,0.5022755482002482,0.08222464558342421,0.049563794983642315
173,0.21699705850500076,0.31539014359466905,0.4763358778625954,0.933969465648855,0.06603053435114503,0.40207522697795073,0.682068206820682,0.5059159526723787,0.08407851690294438,0.049563794983642315
174,0.21686116994098525,0.3141207066883568,0.4763358778625954,0.9331515812431843,0.06684841875681569,0.3987220447284345,0.6864686468646864,0.5044462409054163,0.08533260632497273,0.049563794983642315
175,0.21645491740179781,0.314871885075824,0.48931297709923666,0.9344601962922574,0.0655398037077426,0.40226817878585724,0.6633663366336634,0.5008305647840532,0.08173391494002182,0.049563794983642315
176,0.21652844497597293,0.3161542191987729,0.4770992366412214,0.9312431842966195,0.06875681570338055,0.3906832298136646,0.6919691969196919,0.4994045256053989,0.08778625954198473,0.049563794983642315
177,0.21620371307175815,0.31571071561966235,0.4770992366412214,0.9320065430752453,0.06799345692475467,0.39276649746192893,0.680968096809681,0.49818913480885313,0.08593238822246456,0.049563794983642315
178,0.21631713497670557,0.3162465656531676,0.47938931297709925,0.9344056706652126,0.06559432933478737,0.40290620871862615,0.671067106710671,0.5035080478745356,0.08255179934569247,0.049563794983642315
179,0.21634062324561878,0.3161377355342603,0.4778625954198473,0.9309705561613959,0.0690294438386041,0.387806411062225,0.6787678767876788,0.49360000000000004,0.08675027262813523,0.049563794983642315
180,0.2162051058027166,0.31740400261096374,0.4854961832061069,0.9346237731733915,0.06537622682660849,0.4033333333333333,0.6655665566556656,0.502283105022831,0.08178844056706652,0.049563794983642315
181,0.215841432789806,0.31763260555631334,0.47099236641221376,0.9306434023991276,0.06935659760087243,0.3871970167806091,0.6853685368536854,0.49483717235901514,0.08773173391494002,0.049563794983642315
182,0.2155124329671898,0.31866316786249177,0.48244274809160304,0.9338058887677209,0.06619411123227914,0.40129449838187703,0.682068206820682,0.5052974735126324,0.08424209378407851,0.049563794983642315
183,0.21594525050243182,0.3186314267739085,0.48091603053435117,0.9340239912758996,0.06597600872410037,0.40208197787898503,0.6798679867986799,0.5053147996729354,0.08380588876772083,0.049563794983642315
184,0.21578274009666454,0.319025398347214,0.47938931297709925,0.9347873500545256,0.06521264994547438,0.40502978160158837,0.6732673267326733,0.5057851239669422,0.08238822246455835,0.049563794983642315
185,0.21541254602246077,0.3197284564262128,0.4725190839694656,0.9346237731733915,0.06537622682660849,0.40397350993377484,0.671067106710671,0.5043406366267051,0.08233369683751363,0.049563794983642315
186,0.21568363809385335,0.31773787759642563,0.47480916030534354,0.9332606324972738,0.06673936750272624,0.3972602739726027,0.66996699669967,0.49877149877149873,0.08358778625954198,0.049563794983642315
187,0.2151391312841196,0.31946865693303467,0.4778625954198473,0.9349509269356597,0.06504907306434027,0.40571049136786186,0.6721672167216721,0.5060041407867494,0.08211559432933478,0.049563794983642315
188,0.2151775796874422,0.321987902708636,0.48854961832061067,0.9348418756815703,0.06515812431842971,0.40629095674967236,0.682068206820682,0.5092402464065708,0.083206106870229,0.049563794983642315
189,0.21550819203812194,0.32184030331728114,0.4854961832061069,0.9356052344601963,0.06439476553980372,0.40860215053763443,0.6688668866886689,0.5073007926574885,0.08113413304252999,0.049563794983642315
190,0.2150650245698724,0.32135512023481705,0.4763358778625954,0.9336968375136314,0.06630316248636858,0.40077569489334197,0.682068206820682,0.504885993485342,0.08435114503816794,0.049563794983642315
191,0.21551010655148564,0.3207135969900903,0.4763358778625954,0.933587786259542,0.06641221374045803,0.3990855649902025,0.6721672167216721,0.5008196721311474,0.08347873500545257,0.049563794983642315
192,0.2149236189782062,0.3183513901615871,0.4816793893129771,0.933587786259542,0.06641221374045803,0.399740428293316,0.6776677667766776,0.5028571428571428,0.08402399127589967,0.049563794983642315
193,0.2147068244243856,0.3237978560778931,0.47938931297709925,0.9332606324972738,0.06673936750272624,0.39792611795204147,0.6754675467546755,0.5008156606851549,0.0841330425299891,0.049563794983642315
194,0.21458228779194077,0.32271235541987964,0.4854961832061069,0.9338604143947655,0.06613958560523447,0.4005235602094241,0.6732673267326733,0.5022568732047601,0.08331515812431843,0.049563794983642315
195,0.2145172810709233,0.32211389780499555,0.48396946564885496,0.9345692475463467,0.06543075245365326,0.4028056112224449,0.6633663366336634,0.5012468827930174,0.08162486368593239,0.049563794983642315
196,0.21460236427517287,0.32029675163385524,0.4763358778625954,0.9328789531079608,0.06712104689203924,0.39705882352941174,0.6831683168316832,0.5022240194096239,0.08527808069792803,0.049563794983642315
197,0.2143239518895953,0.32382522216279996,0.48091603053435117,0.9327153762268267,0.06728462377317335,0.39747634069400634,0.693069306930693,0.5052125100240578,0.08642311886586695,0.049563794983642315
198,0.21437313410077166,0.32354027160251414,0.4854961832061069,0.9338058887677209,0.06619411123227914,0.40013097576948264,0.6721672167216721,0.5016420361247947,0.08326063249727372,0.049563794983642315
199,0.2145038809848437,0.32387299874356684,0.48244274809160304,0.9339149400218103,0.0660850599781897,0.4013029315960912,0.6776677667766776,0.5040916530278231,0.08369683751363141,0.049563794983642315
200,0.21391972549306593,0.32337265157972583,0.47862595419847326,0.9327699018538713,0.06723009814612868,0.3969465648854962,0.6864686468646864,0.5030229746070133,0.08571428571428572,0.049563794983642315
201,0.21462083879398194,0.3241294835359996,0.4870229007633588,0.933969465648855,0.06603053435114503,0.4016927083333333,0.6787678767876788,0.5047034764826176,0.08375136314067612,0.049563794983642315
202,0.21402327171671728,0.3256482029916676,0.4801526717557252,0.9310250817884406,0.06897491821155943,0.38833124215809284,0.680968096809681,0.49460647223332,0.08691384950926935,0.049563794983642315
203,0.21455957777378645,0.3242674548662346,0.4816793893129771,0.9334242093784079,0.06657579062159213,0.3985695708712614,0.6743674367436744,0.5010216591744994,0.08386041439476553,0.049563794983642315
204,0.21426490816161659,0.32521348381770476,0.47480916030534354,0.9327153762268267,0.06728462377317335,0.3956326268464997,0.6776677667766776,0.4995944849959449,0.08489640130861505,0.049563794983642315
205,0.2142411748156745,0.3235714363687821,0.4778625954198473,0.933206106870229,0.06679389312977102,0.39766839378238344,0.6754675467546755,0.5006114961271912,0.0841875681570338,0.049563794983642315
206,0.21376947358060053,0.32713227886280033,0.48854961832061067,0.9346782988004362,0.06532170119956382,0.4041141340411413,0.66996699669967,0.5041390728476821,0.0821701199563795,0.049563794983642315
207,0.2137630078532719,0.3245863472687379,0.4862595419847328,0.9353871319520175,0.0646128680479825,0.408,0.6732673267326733,0.5080946450809465,0.08178844056706652,0.049563794983642315
208,0.21373810301552432,0.3261857163132602,0.47480916030534354,0.9335332606324973,0.06646673936750269,0.39948119325551235,0.6776677667766776,0.5026519787841697,0.08407851690294438,0.049563794983642315
209,0.21349150019762375,0.3245660257930974,0.47480916030534354,0.9315703380588877,0.06842966194111233,0.39146800501882056,0.6864686468646864,0.4986016779864163,0.08691384950926935,0.049563794983642315
210,0.2137056903618168,0.32606369912169364,0.4816793893129771,0.9324427480916031,0.0675572519083969,0.39596469104665827,0.6908690869086909,0.5034068136272545,0.08647764449291166,0.049563794983642315
211,0.21318974755640407,0.3272577922535307,0.48396946564885496,0.9326608505997819,0.06733914940021812,0.3970959595959596,0.6919691969196919,0.5046129161652628,0.08636859323882225,0.049563794983642315
212,0.21377108578441661,0.32897680017329356,0.4816793893129771,0.9320610687022901,0.06793893129770989,0.39301587301587304,0.680968096809681,0.49838969404186795,0.08587786259541985,0.049563794983642315
213,0.2137237495395559,0.328886746268236,0.48091603053435117,0.933969465648855,0.06603053435114503,0.40182054616384916,0.6798679867986799,0.505108295872497,0.08386041439476553,0.049563794983642315
214,0.21338771046129523,0.3288941753274612,0.47862595419847326,0.9336423118865868,0.06635768811341325,0.3997395833333333,0.6754675467546755,0.5022494887525563,0.08375136314067612,0.049563794983642315
215,0.2131485723315998,0.32959830023860204,0.483206106870229,0.9344056706652126,0.06559432933478737,0.4036697247706422,0.6776677667766776,0.5059548254620124,0.083206106870229,0.049563794983642315
216,0.21315788468415328,0.32928347134863145,0.48244274809160304,0.9326608505997819,0.06733914940021812,0.3969658659924147,0.6908690869086909,0.5042151746286632,0.08625954198473282,0.049563794983642315
217,0.21280147764980395,0.33137894600402307,0.4854961832061069,0.9341330425299891,0.06586695747001092,0.4013201320132013,0.6688668866886689,0.5016501650165016,0.08260632497273719,0.049563794983642315
218,0.21310391112533456,0.3285475938602258,0.47557251908396947,0.9328789531079608,0.06712104689203924,0.3969270166453265,0.682068206820682,0.5018211250505868,0.0851690294438386,0.049563794983642315
219,0.21302563828647444,0.33033093020661186,0.47404580152671755,0.9326063249727372,0.06739367502726279,0.39552715654952075,0.680968096809681,0.5004042037186742,0.08533260632497273,0.049563794983642315
220,0.2128153880786113,0.3315209340958195,0.4770992366412214,0.9333696837513631,0.06663031624863691,0.39948619139370584,0.6842684268426843,0.5044606650446066,0.08489640130861505,0.049563794983642315
221,0.21289302267050284,0.33384531772773685,0.47404580152671755,0.9325517993456924,0.06744820065430757,0.39460154241645246,0.6754675467546755,0.49817444219066936,0.08484187568157034,0.049563794983642315
222,0.21266232786753816,0.33095985869414934,0.48396946564885496,0.9336423118865868,0.06635768811341325,0.4022842639593909,0.6974697469746974,0.510261569416499,0.08593238822246456,0.049563794983642315
223,0.21272610677439968,0.33246020704280327,0.4717557251908397,0.9298800436205016,0.07011995637949842,0.3835701050030883,0.6831683168316832,0.4912974683544304,0.08827699018538714,0.049563794983642315
224,0.2126534807816287,0.33312552343798046,0.4816793893129771,0.9332606324972738,0.06673936750272624,0.39672131147540984,0.6655665566556656,0.49712407559572724,0.0831515812431843,0.049563794983642315
225,0.21245598758898476,0.33599850444393303,0.48244274809160304,0.9340239912758996,0.06597600872410037,0.4019543973941368,0.6787678767876788,0.5049099836333879,0.08369683751363141,0.049563794983642315
226,0.21230252040470118,0.3338122260024529,0.4816793893129771,0.9346237731733915,0.06537622682660849,0.4055989583333333,0.6853685368536854,0.5096114519427403,0.08375136314067612,0.049563794983642315
227,0.2123258639454819,0.33368358332237213,0.4847328244274809,0.9320610687022901,0.06793893129770989,0.39260675589547483,0.6776677667766776,0.4971751412429378,0.08555070883315158,0.049563794983642315
228,0.21226540188806206,0.3323093963260869,0.483206106870229,0.9316248636859323,0.06837513631406766,0.3914411579609817,0.6842684268426843,0.4979983987189752,0.0866412213740458,0.049563794983642315
229,0.21207147235689694,0.3366674769925707,0.4900763358778626,0.9332606324972738,0.06673936750272624,0.3988439306358382,0.6831683168316832,0.5036496350364964,0.08489640130861505,0.049563794983642315
230,0.21275692163339255,0.335225536941572,0.4862595419847328,0.9314612868047982,0.06853871319520177,0.3900126422250316,0.6787678767876788,0.495383380168607,0.08625954198473282,0.049563794983642315
231,0.21233782975142138,0.33276390048838755,0.48396946564885496,0.9341875681570339,0.06581243184296615,0.4038709677419355,0.6886688668866887,0.5091500610004067,0.08451472191930207,0.049563794983642315
232,0.21221854261688478,0.33699526111133227,0.4870229007633588,0.9320610687022901,0.06793893129770989,0.39260675589547483,0.6776677667766776,0.4971751412429378,0.08555070883315158,0.049563794983642315
233,0.21185386986661034,0.33326147171377224,0.48854961832061067,0.9352235550708833,0.06477644492911672,0.40718562874251496,0.6732673267326733,0.5074626865671642,0.08195201744820066,0.049563794983642315
234,0.21206289858314276,0.33579453279953875,0.4862595419847328,0.9345147219193021,0.06548527808069793,0.40318302387267907,0.6688668866886689,0.5031030202730659,0.08222464558342421,0.049563794983642315
235,0.21195451200782037,0.3343763149649132,0.4778625954198473,0.9324972737186478,0.06750272628135223,0.39582013932868904,0.6875687568756875,0.502411575562701,0.0860959651035987,0.049563794983642315
236,0.21130981447189723,0.3347377894943907,0.48854961832061067,0.9345692475463467,0.06543075245365326,0.4029352901934623,0.6644664466446645,0.5016611295681063,0.08173391494002182,0.049563794983642315
237,0.21151625294338589,0.337822848876924,0.483206106870229,0.9322791712104689,0.06772082878953112,0.3936102236421725,0.6776677667766776,0.49797898140662894,0.08533260632497273,0.049563794983642315
238,0.21116067333732494,0.34062030963770307,0.48396946564885496,0.9326063249727372,0.06739367502726279,0.39632213062777427,0.6875687568756875,0.5028157683024939,0.08598691384950927,0.049563794983642315
239,0.21179245892747892,0.3386160068384564,0.4816793893129771,0.9330425299890949,0.06695747001090513,0.396361273554256,0.671067106710671,0.4983660130718953,0.08391494002181026,0.049563794983642315
240,0.21179307033870484,0.336657879780267,0.48091603053435117,0.934732824427481,0.06526717557251904,0.404887714663144,0.6743674367436744,0.5059843169624432,0.08255179934569247,0.049563794983642315
241,0.2120679796401907,0.33558282397175565,0.4763358778625954,0.9305888767720829,0.0694111232279171,0.38681592039800994,0.6842684268426843,0.49423917361938813,0.08767720828789531,0.049563794983642315
242,0.21131176194188522,0.3383775952890629,0.47938931297709925,0.9330970556161395,0.06690294438386046,0.39911167512690354,0.6919691969196919,0.5062374245472837,0.08593238822246456,0.049563794983642315
243,0.21140187983864203,0.33597071043407645,0.4816793893129771,0.9332606324972738,0.06673936750272624,0.3983214977404777,0.6787678767876788,0.5020341741253052,0.08446019629225736,0.049563794983642315
244,0.21114299982348161,0.3393566228961217,0.48396946564885496,0.9335332606324973,0.06646673936750269,0.40064102564102566,0.6875687568756875,0.5062778452814904,0.08505997818974918,0.049563794983642315
245,0.21129118284382287,0.33868196745410223,0.48091603053435117,0.9328789531079608,0.06712104689203924,0.3957253886010363,0.6721672167216721,0.4981655116184264,0.0841875681570338,0.049563794983642315
246,0.2108592018470848,0.33781006870833974,0.4900763358778626,0.9352235550708833,0.06477644492911672,0.40718562874251496,0.6732673267326733,0.5074626865671642,0.08195201744820066,0.049563794983642315
247,0.2113738671289325,0.336479363823665,0.48244274809160304,0.9334787350054525,0.06652126499454747,0.4,0.6842684268426843,0.5048701298701299,0.08478735005452563,0.049563794983642315
248,0.21155882683230803,0.33782680971931867,0.4778625954198473,0.9329880043620502,0.0670119956379498,0.3983481575603558,0.6897689768976898,0.5050342327829239,0.08582333696837513,0.049563794983642315
249,0.21086314920990903,0.3410204627586685,0.483206106870229,0.9340239912758996,0.06597600872410037,0.40258899676375404,0.6842684268426843,0.5069274653626732,0.08424209378407851,0.049563794983642315
