alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.030000,3600,953,1,297,31.164743,31.164743,0
0.030000,3600,953,2,155,16.264428,47.429171,0
0.030000,3600,953,3,103,10.807975,58.237146,0
0.030000,3600,953,4,92,9.653725,67.890871,0
0.030000,3600,953,5,65,6.820567,74.711438,0
0.030000,3600,953,6,48,5.036726,79.748164,0
0.030000,3600,953,7,42,4.407135,84.155299,0
0.030000,3600,953,8,28,2.938090,87.093389,0
0.030000,3600,953,9,28,2.938090,90.031480,0
0.030000,3600,953,10,29,3.043022,93.074502,0
0.030000,3600,953,11,10,1.049318,94.123820,0
0.030000,3600,953,12,21,2.203568,96.327387,0
0.030000,3600,953,13,14,1.469045,97.796432,0
0.030000,3600,953,14,10,1.049318,98.845750,0
0.030000,3600,953,15,11,1.154250,100.000000,0
0.027500,7000,1204,1,400,33.222591,33.222591,0
0.027500,7000,1204,2,196,16.279070,49.501661,0
0.027500,7000,1204,3,123,10.215947,59.717608,0
0.027500,7000,1204,4,110,9.136213,68.853821,0
0.027500,7000,1204,5,76,6.312292,75.166113,0
0.027500,7000,1204,6,66,5.481728,80.647841,0
0.027500,7000,1204,7,55,4.568106,85.215947,0
0.027500,7000,1204,8,42,3.488372,88.704319,0
0.027500,7000,1204,9,30,2.491694,91.196013,0
0.027500,7000,1204,10,23,1.910299,93.106312,0
0.027500,7000,1204,11,23,1.910299,95.016611,0
0.027500,7000,1204,12,18,1.495017,96.511628,0
0.027500,7000,1204,13,17,1.411960,97.923588,0
0.027500,7000,1204,14,15,1.245847,99.169435,0
0.027500,7000,1204,15,10,0.830565,100.000000,0
0.025000,13919,1478,1,542,36.671177,36.671177,0
0.025000,13919,1478,2,251,16.982409,53.653586,0
0.025000,13919,1478,3,170,11.502030,65.155616,0
0.025000,13919,1478,4,86,5.818674,70.974290,0
0.025000,13919,1478,5,111,7.510149,78.484438,0
0.025000,13919,1478,6,72,4.871448,83.355886,0
0.025000,13919,1478,7,52,3.518268,86.874154,0
0.025000,13919,1478,8,56,3.788904,90.663058,0
0.025000,13919,1478,9,27,1.826793,92.489851,0
0.025000,13919,1478,10,25,1.691475,94.181326,0
0.025000,13919,1478,11,26,1.759134,95.940460,0
0.025000,13919,1478,12,16,1.082544,97.023004,0
0.025000,13919,1478,13,18,1.217862,98.240866,0
0.025000,13919,1478,14,13,0.879567,99.120433,0
0.025000,13919,1478,15,13,0.879567,100.000000,0
0.022500,21795,1213,1,468,38.582028,38.582028,0
0.022500,21795,1213,2,193,15.910965,54.492993,0
0.022500,21795,1213,3,148,12.201154,66.694147,0
0.022500,21795,1213,4,85,7.007420,73.701566,0
0.022500,21795,1213,5,72,5.935697,79.637263,0
0.022500,21795,1213,6,55,4.534213,84.171476,0
0.022500,21795,1213,7,44,3.627370,87.798846,0
0.022500,21795,1213,8,40,3.297609,91.096455,0
0.022500,21795,1213,9,28,2.308326,93.404782,0
0.022500,21795,1213,10,19,1.566364,94.971146,0
0.022500,21795,1213,11,19,1.566364,96.537510,0
0.022500,21795,1213,12,13,1.071723,97.609233,0
0.022500,21795,1213,13,7,0.577082,98.186315,0
0.022500,21795,1213,14,15,1.236603,99.422918,0
0.022500,21795,1213,15,7,0.577082,100.000000,0
0.020000,49286,1342,1,513,38.226528,38.226528,0
0.020000,49286,1342,2,191,14.232489,52.459016,0
0.020000,49286,1342,3,174,12.965723,65.424739,0
0.020000,49286,1342,4,112,8.345753,73.770492,0
0.020000,49286,1342,5,77,5.737705,79.508197,0
0.020000,49286,1342,6,54,4.023845,83.532042,0
0.020000,49286,1342,7,49,3.651267,87.183308,0
0.020000,49286,1342,8,47,3.502235,90.685544,0
0.020000,49286,1342,9,32,2.384501,93.070045,0
0.020000,49286,1342,10,29,2.160954,95.230999,0
0.020000,49286,1342,11,20,1.490313,96.721311,0
0.020000,49286,1342,12,11,0.819672,97.540984,0
0.020000,49286,1342,13,12,0.894188,98.435171,0
0.020000,49286,1342,14,12,0.894188,99.329359,0
0.020000,49286,1342,15,9,0.670641,100.000000,0
0.017500,119637,1430,1,506,35.384615,35.384615,0
0.017500,119637,1430,2,248,17.342657,52.727273,0
0.017500,119637,1430,3,169,11.818182,64.545455,0
0.017500,119637,1430,4,111,7.762238,72.307692,0
0.017500,119637,1430,5,82,5.734266,78.041958,0
0.017500,119637,1430,6,66,4.615385,82.657343,0
0.017500,119637,1430,7,59,4.125874,86.783217,0
0.017500,119637,1430,8,31,2.167832,88.951049,0
0.017500,119637,1430,9,40,2.797203,91.748252,0
0.017500,119637,1430,10,35,2.447552,94.195804,0
0.017500,119637,1430,11,17,1.188811,95.384615,0
0.017500,119637,1430,12,23,1.608392,96.993007,0
0.017500,119637,1430,13,18,1.258741,98.251748,0
0.017500,119637,1430,14,15,1.048951,99.300699,0
0.017500,119637,1430,15,10,0.699301,100.000000,0
0.015000,276921,1203,1,396,32.917706,32.917706,0
0.015000,276921,1203,2,204,16.957606,49.875312,0
0.015000,276921,1203,3,139,11.554447,61.429759,0
0.015000,276921,1203,4,123,10.224439,71.654198,0
0.015000,276921,1203,5,78,6.483791,78.137988,0
0.015000,276921,1203,6,63,5.236908,83.374896,0
0.015000,276921,1203,7,40,3.325021,86.699917,0
0.015000,276921,1203,8,41,3.408146,90.108063,0
0.015000,276921,1203,9,34,2.826268,92.934331,0
0.015000,276921,1203,10,23,1.911887,94.846218,0
0.015000,276921,1203,11,16,1.330008,96.176226,0
0.015000,276921,1203,12,14,1.163757,97.339983,0
0.015000,276921,1203,13,13,1.080632,98.420615,0
0.015000,276921,1203,14,11,0.914381,99.334996,0
0.015000,276921,1203,15,8,0.665004,100.000000,0
0.012500,919343,1360,1,429,31.544118,31.544118,0
0.012500,919343,1360,2,232,17.058824,48.602941,0
0.012500,919343,1360,3,171,12.573529,61.176471,0
0.012500,919343,1360,4,122,8.970588,70.147059,0
0.012500,919343,1360,5,86,6.323529,76.470588,0
0.012500,919343,1360,6,76,5.588235,82.058824,0
0.012500,919343,1360,7,53,3.897059,85.955882,0
0.012500,919343,1360,8,39,2.867647,88.823529,0
0.012500,919343,1360,9,36,2.647059,91.470588,0
0.012500,919343,1360,10,28,2.058824,93.529412,0
0.012500,919343,1360,11,25,1.838235,95.367647,0
0.012500,919343,1360,12,24,1.764706,97.132353,0
0.012500,919343,1360,13,19,1.397059,98.529412,0
0.012500,919343,1360,14,10,0.735294,99.264706,0
0.012500,919343,1360,15,10,0.735294,100.000000,0
0.010000,2614925,1118,1,298,26.654741,26.654741,0
0.010000,2614925,1118,2,236,21.109123,47.763864,0
0.010000,2614925,1118,3,147,13.148479,60.912343,0
0.010000,2614925,1118,4,113,10.107335,71.019678,0
0.010000,2614925,1118,5,73,6.529517,77.549195,0
0.010000,2614925,1118,6,60,5.366726,82.915921,0
0.010000,2614925,1118,7,30,2.683363,85.599284,0
0.010000,2614925,1118,8,52,4.651163,90.250447,0
0.010000,2614925,1118,9,17,1.520572,91.771020,0
0.010000,2614925,1118,10,26,2.325581,94.096601,0
0.010000,2614925,1118,11,25,2.236136,96.332737,0
0.010000,2614925,1118,12,19,1.699463,98.032200,0
0.010000,2614925,1118,13,11,0.983900,99.016100,0
0.010000,2614925,1118,14,6,0.536673,99.552773,0
0.010000,2614925,1118,15,5,0.447227,100.000000,0
0.007500,10000000,838,1,204,24.343675,24.343675,0
0.007500,10000000,838,2,167,19.928401,44.272076,0
0.007500,10000000,838,3,129,15.393795,59.665871,0
0.007500,10000000,838,4,80,9.546539,69.212411,0
0.007500,10000000,838,5,60,7.159905,76.372315,0
0.007500,10000000,838,6,54,6.443914,82.816229,0
0.007500,10000000,838,7,30,3.579952,86.396181,0
0.007500,10000000,838,8,22,2.625298,89.021480,0
0.007500,10000000,838,9,22,2.625298,91.646778,0
0.007500,10000000,838,10,19,2.267303,93.914081,0
0.007500,10000000,838,11,14,1.670644,95.584726,0
0.007500,10000000,838,12,11,1.312649,96.897375,0
0.007500,10000000,838,13,12,1.431981,98.329356,0
0.007500,10000000,838,14,5,0.596659,98.926014,0
0.007500,10000000,838,15,9,1.073986,100.000000,0
0.005000,10000000,128,1,24,18.750000,18.750000,0
0.005000,10000000,128,2,21,16.406250,35.156250,0
0.005000,10000000,128,3,30,23.437500,58.593750,0
0.005000,10000000,128,4,19,14.843750,73.437500,0
0.005000,10000000,128,5,9,7.031250,80.468750,0
0.005000,10000000,128,6,6,4.687500,85.156250,0
0.005000,10000000,128,7,3,2.343750,87.500000,0
0.005000,10000000,128,8,4,3.125000,90.625000,0
0.005000,10000000,128,9,3,2.343750,92.968750,0
0.005000,10000000,128,10,2,1.562500,94.531250,0
0.005000,10000000,128,11,3,2.343750,96.875000,0
0.005000,10000000,128,12,1,0.781250,97.656250,0
0.005000,10000000,128,13,2,1.562500,99.218750,0
0.005000,10000000,128,14,1,0.781250,100.000000,0
